,left_voltage,right_voltage,left_velo,right_velo,dt
2729,-9831,9844,-338.399994,336.600006,20000
2730,-9862,9917,-330.0,374.0,19999
2731,-9942,9985,-359.799988,374.0,19999
2732,-9973,10004,-349.200012,370.0,19999
2733,-10016,10034,-369.200012,385.600006,19999
2734,-10065,10090,-367.200012,396.0,19999
2735,-10108,10096,-388.799988,377.399994,19999
2736,-10108,10108,-373.0,386.399994,20000
2737,-10121,10170,-394.799988,387.399994,20004
2738,-10256,8396,-369.200012,366.600006,19999
2739,-10318,7429,-392.200012,367.200012,19994
2740,-10737,3967,-385.399994,221.0,20004
2741,-10749,2285,-407.399994,187.199997,19994
2742,-10349,-3536,-401.600006,-0.0,19999
2743,-9856,-7922,-407.200012,-78.400002,19999
2744,-9967,-6794,-400.799988,-59.200001,19999
2745,-10102,-6098,-400.0,-59.200001,19999
2746,-9985,-6074,-397.399994,-59.200001,19999
2747,-9998,-6406,-400.0,-26.6,20000
2748,-9948,-7078,-390.600006,-53.0,19998
2749,-9893,-8316,-373.200012,-191.399994,20000
2750,-9942,-8729,-421.399994,-190.399994,19999
2751,-9887,-9043,-387.0,-212.600006,20005
2752,-9184,-9258,-378.399994,-251.199997,19999
2753,-8106,-9653,-368.799988,-259.799988,19994
2754,-4521,-10238,-281.600006,-326.0,19998
2755,-3591,-10373,-244.0,-320.799988,19999
2756,-3006,-10306,-213.800003,-289.200012,19999
2757,-2790,-10490,-209.199997,-355.799988,19999
2758,-3000,-10614,-234.600006,-356.0,19999
2759,-3474,-10657,-258.399994,-381.799988,19999
2760,-3462,-10638,-254.600006,-353.600006,19999
2761,-3222,-10681,-231.800003,-379.600006,20004
2762,-1891,-10650,-196.0,-371.799988,20000
2763,2365,-10564,-73.400002,-383.399994,19994
2764,7392,-9837,90.599998,-391.200012,19999
2765,7078,-9911,60.400002,-394.200012,19999
2766,6739,-9942,44.400002,-410.200012,19999
2767,6252,-10047,44.400002,-399.600006,19999
2768,6252,-9985,38.200001,-370.399994,19999
2769,7102,-9911,74.800003,-386.799988,19999
2770,7811,-9831,115.800003,-386.0,19999
2771,8260,-9776,146.399994,-374.200012,19999
2772,8260,-9813,150.600006,-361.600006,19999
2773,8636,-9850,192.800003,-390.0,20009
2774,4971,-9067,126.199997,-356.200012,19989
2775,6813,-9406,197.399994,-351.399994,20009
2776,6961,-4300,246.600006,-304.799988,19998
2777,3554,2285,62.0,-0.0,19999
2778,6659,5877,312.0,127.199997,19990
2779,8685,6271,294.399994,54.599998,19999
2780,9184,6018,254.600006,54.599998,20000
2781,9221,5994,253.199997,46.799999,19998
2782,9111,5963,207.600006,46.799999,19999
2783,8482,6462,184.199997,26.6,20009
2784,6271,5987,204.0,175.199997,19990
2785,5901,6055,177.199997,109.199997,20005
2786,6388,6326,254.0,217.0,19990
2787,1620,906,91.400002,128.0,19999
2788,684,-55,41.200001,14.2,19999
2789,394,-92,28.6,-0.0,19999
2790,641,-18,30.0,-0.0,20011
2791,-487,-1090,68.400002,-0.0,19999
2792,-4503,-4774,0.0,-48.799999,19990
2793,-7059,-7996,-51.799999,-137.800003,19999
2794,-6603,-7084,-28.0,-59.599998,19999
2795,-6394,-7398,-19.6,-75.0,19999
2796,-7571,-7928,-130.199997,-132.399994,19999
2797,-7866,-7453,-130.399994,-106.400002,19999
2798,-7786,-8476,-149.800003,-190.199997,19999
2799,-8310,-8587,-191.199997,-249.399994,19999
2800,-8815,-9098,-229.600006,-227.800003,19999
2801,-8821,-9191,-227.600006,-266.799988,19999
2802,-9178,-9301,-254.399994,-278.0,19999
2803,-9382,-9486,-270.399994,-301.0,20000
2804,-9437,-9443,-296.799988,-276.0,19998
2805,-9412,-9357,-289.0,-236.800003,19999
2806,-9548,-9443,-334.799988,-264.399994,20000
2807,-9523,-9382,-338.399994,-217.399994,19999
2808,-9468,-8482,-303.600006,-154.0,20000
2809,-9511,-8605,-323.200012,-189.800003,19998
2810,-9690,-8839,-338.799988,-274.600006,20000
2811,-9856,-9837,-353.0,-355.200012,19999
2812,-9382,-9240,-290.600006,-171.600006,19999
2813,-9394,-8113,-268.200012,-175.800003,19999
2814,-9400,-9086,-286.600006,-281.799988,19999
2815,-9665,-9566,-346.0,-318.200012,19999
2816,-9954,-9917,-393.799988,-358.399994,19999
2817,-9887,-9893,-311.0,-348.600006,19999
2818,-9813,-9819,-347.799988,-346.600006,19999
2819,-9905,-9924,-340.799988,-368.799988,20000
2820,-9985,-10010,-374.399994,-385.0,19998
2821,-10016,-10053,-352.399994,-380.0,19999
2822,-10164,-10115,-399.0,-400.200012,19998
2823,-10115,-10170,-379.399994,-395.200012,19999
2824,-10225,-10244,-404.200012,-415.200012,19999
2825,-10287,-10275,-401.600006,-382.0,19999
2826,-10312,-10330,-414.200012,-424.0,20000
2827,-10336,-10373,-403.0,-435.200012,19999
2828,-10392,-10398,-438.399994,-427.799988,19998
2829,-10355,-10386,-424.0,-449.0,20000
2830,-10416,-10460,-420.600006,-451.0,19998
2831,-10460,-10496,-441.799988,-448.200012,19999
2832,-10460,-10503,-416.600006,-456.799988,20000
2833,-10509,-10527,-448.200012,-455.600006,19998
2834,-10484,-10509,-423.0,-440.200012,20000
2835,-10503,-10509,-444.600006,-455.200012,19998
2836,-10570,-10570,-456.399994,-452.600006,19999
2837,-10570,-10577,-436.799988,-454.600006,19999
2838,-10577,-10614,-457.799988,-479.600006,19999
2839,-10632,-10675,-444.0,-475.0,20000
2840,-10626,-10663,-448.399994,-487.600006,19998
2841,-10589,-10644,-448.0,-486.0,19999
2842,-10614,-10669,-445.600006,-474.799988,19999
2843,-10657,-10681,-461.399994,-480.0,19999
2844,-10663,-10737,-448.600006,-496.399994,20000
2845,-10724,-10743,-481.799988,-501.200012,19998
2846,-10694,-10737,-460.200012,-487.0,19999
2847,-10718,-10718,-468.600006,-459.399994,19999
2848,-10706,-10724,-474.399994,-484.799988,19999
2849,-10694,-10731,-454.799988,-479.600006,20000
2850,-10737,-10737,-470.399994,-467.399994,19998
2851,-10731,-10768,-477.399994,-495.399994,19999
2852,-10694,-10761,-441.399994,-486.200012,19999
2853,-10706,-10724,-470.200012,-479.799988,19999
2854,-10657,-10700,-452.200012,-466.200012,20001
2855,-10669,-10737,-443.0,-474.0,20004
2856,-9178,-9129,-452.799988,-459.399994,19990
2857,-5390,-5729,-334.200012,-353.200012,20011
2858,-2273,-4632,-283.0,-326.200012,19999
2859,4133,-5723,-28.0,-296.600006,19990
2860,6942,-9406,70.0,-479.0,19999
2861,7022,-10330,56.0,-550.799988,19999
2862,5994,-10731,56.0,-536.200012,19999
2863,6271,-10644,47.0,-509.600006,19999
2864,6222,-10349,45.0,-439.600006,19999
2865,6320,-10016,45.0,-390.399994,19999
2866,6289,-10028,29.200001,-391.799988,19999
2867,6326,-10053,7.0,-402.200012,19999
2868,7133,-9917,79.199997,-359.200012,19999
2869,7281,-9825,123.400002,-372.600006,19999
2870,7595,-9837,133.399994,-372.0,19999
2871,7780,-9862,142.199997,-384.200012,19999
2872,7835,-9813,154.800003,-365.799988,20000
2873,7922,-9837,182.399994,-375.600006,19999
2874,8507,-9825,222.800003,-381.0,19999
2875,9123,-9800,229.199997,-377.399994,20000
2876,9351,-9794,265.200012,-380.399994,19998
2877,9505,-9844,276.200012,-372.600006,20000
2878,9591,-9874,285.399994,-375.600006,19999
2879,9745,-9942,298.0,-386.600006,19999
2880,9776,-9930,308.799988,-379.200012,19999
2881,9837,-10004,331.0,-380.799988,19999
2882,9905,-10022,340.799988,-374.799988,19999
2883,9924,-10034,343.600006,-387.200012,19999
2884,10022,-10084,387.600006,-382.600006,19999
2885,10084,-10195,382.200012,-400.200012,20000
2886,10164,-10213,388.600006,-403.0,19998
2887,10201,-10281,402.0,-405.0,19999
2888,10244,-10318,399.600006,-428.200012,20000
2889,10250,-10324,404.200012,-417.799988,19998
2890,10293,-10349,417.0,-431.799988,19999
2891,10361,-10379,439.600006,-420.0,19999
2892,10355,-10392,419.799988,-412.399994,19998
2893,10392,-10410,421.600006,-426.399994,19999
2894,10404,-10447,436.399994,-435.0,19999
2895,10416,-10466,423.200012,-436.399994,19999
2896,10392,-10441,418.799988,-444.200012,20008
2897,8143,-8082,384.600006,-386.799988,19997
2898,3431,-3271,222.0,-187.399994,20002
2899,1010,-2569,185.800003,-154.399994,19989
2900,-2871,-3456,110.599998,-208.199997,20008
2901,-4614,-5236,110.599998,-292.0,19991
2902,-7373,-9326,-97.0,-480.0,19998
2903,-7423,-10336,-85.199997,-532.599976,19998
2904,-5963,-10355,-56.0,-460.799988,19999
2905,-4805,-9659,-56.0,-230.0,19999
2906,-6727,-9252,-36.200001,-261.799988,20004
2907,-6098,-7620,-33.599998,-276.799988,20000
2908,-7651,-4959,-114.400002,-178.800003,19993
2909,-7410,-1928,-110.400002,-122.0,20000
2910,-8550,-1090,-174.600006,-89.599998,19999
2911,-9092,-838,-215.600006,-71.199997,19999
2912,-9086,-788,-216.0,-66.0,19999
2913,-9480,-2310,-235.600006,-222.600006,19999
2914,-9554,-3302,-265.799988,-239.199997,19999
2915,-9880,-3012,-271.0,-215.800003,19999
2916,-9985,-2082,-282.0,-153.399994,19999
2917,-10312,-1300,-308.399994,-105.0,19999
2918,-10250,-899,-307.399994,-81.800003,19999
2919,-10398,-795,-319.399994,-68.0,19999
2920,-10460,-733,-319.399994,-56.599998,19999
2921,-10546,-567,-340.0,-41.599998,19999
2922,-10595,-407,-355.0,-31.0,19999
2923,-10484,-117,-320.399994,-21.0,19999
2924,-10564,-622,-340.399994,-19.200001,19999
2925,-10595,-973,-342.0,-97.599998,19999
2926,-10601,-936,-361.799988,-84.199997,20000
2927,-10601,-813,-340.0,-77.0,19998
2928,-10626,-727,-361.399994,-63.200001,19999
2929,-10644,-487,-348.799988,-40.400002,19999
2930,-10663,-99,-368.600006,-40.400002,20000
2931,-10650,-12,-335.399994,-40.400002,19999
2932,-10644,-6,-366.399994,-37.400002,20003
2933,-10583,-3770,-359.600006,-23.4,19994
2934,-10164,-8722,-360.200012,-343.399994,20000
2935,-10053,-9782,-350.600006,-273.200012,19998
2936,-9862,-9609,-376.799988,-272.799988,19999
2937,-9634,-8482,-350.200012,-135.600006,20000
2938,-9702,-8803,-349.0,-183.0,19999
2939,-9788,-9172,-371.200012,-234.800003,19999
2940,-9702,-8901,-339.600006,-213.800003,19999
2941,-9763,-9542,-359.399994,-304.600006,19999
2942,-9905,-9837,-359.0,-335.799988,20004
2943,-8291,-10164,-357.799988,-322.600006,19999
2944,-6684,-10410,-307.799988,-369.600006,19995
2945,-4774,-10589,-265.200012,-364.600006,20003
2946,-3801,-10669,-235.800003,-389.200012,19995
2947,-2901,-10749,-205.800003,-379.0,19999
2948,-2556,-10829,-188.800003,-425.600006,19998
2949,-2963,-10891,-240.0,-426.600006,20000
2950,-3419,-11008,-249.199997,-449.0,20003
2951,-3567,-11051,-230.0,-460.200012,20001
2952,-3634,-9080,-233.199997,-417.399994,20002
2953,-3098,-4608,-219.199997,-270.799988,19989
2954,-5938,-6345,-276.399994,-289.200012,19999
2955,-9671,-9844,-448.0,-473.799988,19999
2956,-10342,-10620,-339.200012,-539.0,19999
2957,-10195,-10503,-303.600006,-528.0,20000
2958,-9837,-10071,-265.200012,-375.799988,19999
2959,-9751,-9844,-300.200012,-359.799988,19998
2960,-9899,-10022,-306.399994,-389.200012,20000
2961,-9985,-10084,-345.399994,-409.600006,19998
2962,-10010,-10078,-352.399994,-409.600006,20000
2963,-10071,-10207,-349.200012,-411.0,19999
2964,-10182,-10244,-376.0,-416.399994,19999
2965,-10213,-10269,-373.600006,-410.399994,19999
2966,-10262,-10318,-388.0,-433.0,19999
2967,-10281,-10355,-387.799988,-428.200012,20000
2968,-10392,-10410,-432.799988,-444.799988,19998
2969,-10416,-10453,-425.399994,-446.399994,19999
2970,-10496,-10490,-435.799988,-451.0,19999
2971,-10490,-10521,-442.399994,-452.600006,19999
2972,-10503,-10540,-424.799988,-462.0,20000
2973,-10558,-10577,-448.399994,-452.799988,19998
2974,-10484,-10515,-424.399994,-442.200012,19999
2975,-10607,-10626,-429.600006,-478.200012,19999
2976,-10663,-10700,-471.799988,-479.0,19999
2977,-10650,-10700,-451.399994,-472.399994,20001
2978,-10650,-10687,-456.200012,-481.600006,19998
2979,-10718,-10724,-494.0,-484.600006,19998
2980,-10743,-10737,-468.600006,-465.399994,19999
2981,-10737,-10743,-472.0,-480.799988,19999
2982,-10786,-10768,-499.799988,-490.0,19999
2983,-10798,-10792,-488.399994,-489.799988,20000
2984,-10798,-10829,-488.600006,-501.799988,19998
2985,-10817,-10835,-478.799988,-501.399994,20005
2986,-11002,-9720,-491.600006,-480.600006,19999
2987,-11156,-7694,-507.399994,-423.0,19998
2988,-11217,-5532,-467.600006,-344.399994,19995
2989,-11260,-4571,-516.200012,-300.200012,19999
2990,-11260,-4046,-508.600006,-292.600006,19999
2991,-11242,-3942,-496.200012,-286.200012,19999
2992,-11303,-5519,-502.799988,-436.200012,19999
2993,-11254,-6172,-501.0,-415.399994,20000
2994,-11266,-5938,-491.0,-404.0,19998
2995,-11279,-5057,-496.0,-338.799988,19999
2996,-11205,-4041,-469.399994,-266.600006,19999
2997,-11205,-3468,-484.200012,-247.600006,19999
2998,-11149,-3222,-460.200012,-226.399994,19999
2999,-11119,-2932,-446.799988,-212.600006,19999
3000,-11168,-2778,-458.200012,-206.199997,19999
3001,-11125,-3357,-461.399994,-262.0,20000
3002,-11112,-3770,-440.0,-273.600006,19998
3003,-11026,-3665,-429.600006,-265.0,20000
3004,-11039,-3437,-441.399994,-243.800003,19998
3005,-11032,-3049,-435.200012,-217.399994,20000
3006,-11020,-2458,-431.600006,-175.600006,20000
3007,-11014,-2045,-423.200012,-153.800003,19998
3008,-11039,-1774,-433.200012,-140.600006,19999
3009,-10965,-1595,-416.399994,-126.400002,19998
3010,-10989,-1460,-417.0,-121.800003,19999
3011,-11008,-1626,-440.600006,-135.600006,19999
3012,-11008,-1719,-419.0,-142.399994,19999
3013,-11026,-1521,-445.0,-130.399994,20126
3014,-11002,-1349,-421.600006,-114.800003,19872
3015,-11020,-1121,-436.0,-99.599998,19999
3016,-10989,-942,-408.600006,-87.0,19999
3017,-11014,-813,-416.799988,-72.400002,19999
3018,-10965,-739,-423.0,-59.400002,20119
3019,-10885,-671,-406.600006,-47.200001,19879
3020,-10965,-499,-431.399994,-36.200001,19999
3021,-10885,-283,-394.0,-27.4,20005
3022,-10952,-1170,-424.600006,-23.0,19998
3023,-10638,-5630,-413.200012,-233.800003,19994
3024,-10293,-9622,-398.799988,-427.0,19999
3025,-10041,-9782,-400.799988,-247.600006,19999
3026,-9862,-8445,-385.600006,-136.399994,20000
3027,-9893,-8421,-394.0,-164.399994,19998
3028,-9874,-9000,-366.600006,-223.399994,19999
3029,-9844,-9172,-377.200012,-231.800003,19999
3030,-9831,-9585,-370.799988,-273.0,19999
3031,-9942,-9770,-383.200012,-294.799988,20000
3032,-10034,-9905,-375.600006,-341.799988,19998
3033,-10053,-9954,-392.600006,-340.600006,19999
3034,-10090,-10047,-366.0,-370.0,20000
3035,-10188,-10078,-412.399994,-368.0,19998
3036,-10195,-10176,-377.399994,-400.399994,20000
3037,-10256,-10225,-409.799988,-393.600006,19999
3038,-10238,-10232,-384.600006,-396.0,19999
3039,-10269,-10238,-404.0,-403.200012,19999
3040,-10256,-10275,-390.799988,-404.799988,19999
3041,-10287,-10299,-389.0,-417.799988,19999
3042,-10306,-10349,-394.0,-432.200012,20000
3043,-10379,-10398,-408.600006,-435.200012,19999
3044,-10367,-10429,-397.600006,-448.399994,19999
3045,-10416,-10404,-423.799988,-434.200012,19999
3046,-10386,-10435,-404.600006,-426.0,19999
3047,-10435,-10478,-420.600006,-445.600006,19999
3048,-10484,-10490,-441.399994,-444.200012,19999
3049,-10509,-10533,-422.200012,-465.200012,19999
3050,-10607,-10607,-458.0,-471.600006,19999
3051,-10626,-10632,-456.200012,-462.600006,19999
3052,-10626,-10632,-447.799988,-466.0,19999
3053,-10614,-10650,-466.799988,-485.399994,19999
3054,-10626,-10669,-436.600006,-482.0,19999
3055,-10626,-10657,-441.200012,-472.799988,19998
3056,-10663,-10743,-467.0,-494.399994,20004
3057,-10823,-9554,-457.0,-471.200012,20000
3058,-11032,-6973,-468.200012,-387.600006,19999
3059,-11193,-3345,-484.799988,-228.0,20125
3060,-11193,-2686,-478.799988,-213.600006,19868
3061,-11211,-3080,-494.0,-253.0,19998
3062,-11186,-5168,-468.799988,-413.600006,20000
3063,-11186,-5932,-468.799988,-404.0,19999
3064,-11205,-5778,-496.399994,-388.600006,20121
3065,-11156,-5452,-451.399994,-375.799988,19877
3066,-11174,-4940,-479.200012,-337.399994,19999
3067,-11143,-4269,-482.0,-284.799988,19999
3068,-11137,-3369,-442.200012,-231.800003,19999
3069,-11174,-2482,-501.600006,-167.199997,19999
3070,-11156,-1903,-471.200012,-156.600006,19999
3071,-11205,-1928,-475.600006,-160.800003,19999
3072,-11205,-2538,-492.0,-204.0,19999
3073,-11143,-3179,-458.600006,-239.199997,19999
3074,-11137,-3209,-465.399994,-218.0,19999
3075,-11119,-2957,-462.399994,-219.0,19999
3076,-11119,-2717,-441.0,-200.0,20004
3077,-11112,-2692,-467.600006,-181.600006,19999
3078,-10700,-6037,-407.799988,-276.200012,19993
3079,-10490,-9677,-434.399994,-460.799988,19999
3080,-10447,-10299,-451.399994,-369.399994,19999
3081,-10028,-9763,-413.600006,-235.0,19998
3082,-9985,-9412,-425.600006,-243.199997,20000
3083,-10090,-9850,-399.200012,-316.399994,19998
3084,-10078,-9930,-412.200012,-321.200012,19999
3085,-10084,-9973,-391.0,-335.399994,20000
3086,-10207,-10096,-421.600006,-376.799988,19998
3087,-10232,-10170,-405.799988,-382.799988,19999
3088,-10312,-10262,-403.399994,-404.0,20000
3089,-10324,-10293,-423.399994,-409.200012,19999
3090,-10355,-10336,-401.399994,-405.200012,19999
3091,-10392,-10392,-416.399994,-416.600006,19999
3092,-10441,-10410,-423.0,-424.600006,19999
3093,-10478,-10472,-436.799988,-439.399994,19999
3094,-10490,-10515,-428.200012,-460.799988,19999
3095,-10570,-10515,-459.399994,-457.600006,19999
3096,-10564,-10570,-442.399994,-460.200012,19999
3097,-10601,-10620,-424.399994,-476.399994,19999
3098,-10657,-10657,-464.399994,-480.0,19999
3099,-10644,-10700,-425.200012,-475.200012,19999
3100,-10687,-10743,-461.399994,-489.0,19999
3101,-10718,-10780,-477.600006,-503.0,19999
3102,-10706,-10731,-449.600006,-464.200012,19999
3103,-10774,-10786,-493.399994,-483.799988,19999
3104,-10792,-10798,-480.200012,-490.399994,19999
3105,-10817,-10835,-478.600006,-493.399994,20136
3106,-10804,-10848,-489.0,-499.799988,19861
3107,-10761,-10817,-462.0,-493.200012,19999
3108,-10811,-10841,-476.0,-513.400024,20000
3109,-10780,-10811,-475.399994,-490.200012,19998
3110,-10755,-10811,-474.600006,-511.600006,21076
3111,-11131,-4996,-467.600006,-324.200012,19990
3112,-11174,-1595,-481.200012,-162.800003,20003
3113,-11174,-1669,-495.799988,-143.199997,19995
3114,-11156,-3369,-456.600006,-278.0,20001
3115,-11180,-5279,-474.799988,-428.799988,19998
3116,-11199,-6209,-486.600006,-431.799988,19999
3117,-11162,-5747,-455.600006,-374.600006,19998
3118,-11168,-4127,-480.600006,-255.399994,20000
3119,-11100,-3154,-461.0,-218.600006,20000
3120,-11112,-2821,-451.200012,-203.800003,19999
3121,-11100,-2563,-464.399994,-190.199997,19997
3122,-11082,-2298,-433.799988,-183.600006,19999
3123,-11112,-2144,-463.200012,-169.399994,20000
3124,-11076,-2458,-427.0,-193.399994,20000
3125,-11076,-2951,-426.799988,-224.800003,19998
3126,-11057,-2938,-452.200012,-215.800003,19999
3127,-11020,-2710,-420.0,-204.399994,19998
3128,-11039,-2482,-443.399994,-184.600006,20000
3129,-11020,-2199,-422.600006,-168.600006,20001
3130,-10995,-1854,-419.799988,-147.800003,19998
3131,-10940,-1392,-413.0,-111.800003,19999
3132,-10971,-998,-410.600006,-90.400002,19998
3133,-10897,-838,-418.200012,-74.400002,19998
3134,-10952,-745,-394.200012,-67.400002,20006
3135,-10983,-979,-431.600006,-60.400002,19999
3136,-10644,-4965,-397.200012,-193.800003,19994
3137,-10577,-7885,-422.799988,-355.200012,20002
3138,-10379,-9683,-393.399994,-343.0,19995
3139,-9930,-9474,-401.799988,-181.199997,20002
3140,-9880,-8519,-387.799988,-177.0,19998
3141,-9948,-9147,-389.600006,-219.800003,20000
3142,-9880,-9425,-376.600006,-263.0,19997
3143,-9862,-9665,-373.399994,-294.0,19998
3144,-9887,-9782,-365.600006,-294.200012,20003
3145,-9979,-9868,-365.0,-328.200012,19998
3146,-10004,-9936,-374.399994,-344.399994,20000
3147,-10034,-9998,-349.200012,-355.399994,19996
3148,-10084,-10053,-384.200012,-370.399994,20004
3149,-10441,-6751,-367.799988,-289.200012,20001
3150,-10755,-4534,-394.200012,-263.200012,20000
3151,-10866,-3031,-406.600006,-202.800003,19995
3152,-10841,-2538,-398.600006,-185.800003,19995
3153,-10848,-2415,-384.799988,-187.199997,19999
3154,-10854,-3160,-420.399994,-249.199997,20003
3155,-10854,-4022,-402.200012,-303.600006,19997
3156,-10854,-4361,-403.0,-295.600006,19998
3157,-10878,-4146,-400.600006,-289.0,19998
3158,-10946,-3474,-422.0,-231.0,19999
3159,-10848,-2458,-394.399994,-173.199997,20003
3160,-10971,-2014,-431.200012,-151.399994,20002
3161,-10761,-3949,-404.600006,-171.800003,19991
3162,-10373,-8371,-382.799988,-405.0,20001
